ID,AllowableRace,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4]
790,-1,森林戰斧,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0
791,-1,灰燼法杖,3,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0
792,-1,編織便鞋,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
793,-1,編織手套,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
794,-1,編織束褲,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
795,-1,編織外套,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
796,-1,劣質皮靴,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
797,-1,劣質皮手套,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
798,-1,劣質皮褲,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
799,-1,劣質皮外衣,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
809,-1,血剃刃,4,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0
810,-1,北風之錘,4,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0
811,-1,密林戰斧,4,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0
812,-1,亮木法杖,4,0,0,0,-1,21,0,0,0,27,0,8704,0,0,0
816,-1,小拳刃,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
820,-1,分割者之刃,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
821,-1,河爪皮外衣,2,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0
826,-1,河爪之斧,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
827,-1,邪惡棍棒,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
832,-1,銀色迪菲亞腰帶,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
837,-1,厚布護甲,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
838,-1,厚布束褲,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
839,-1,厚布手套,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
840,-1,厚布鞋,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
843,-1,棕色皮靴,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
844,-1,棕色皮手套,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
845,-1,棕色皮束褲,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
846,-1,棕色皮上衣,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
847,-1,鎖鍊護甲,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
848,-1,鎖鍊束褲,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
849,-1,鎖鍊長靴,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
850,-1,鎖鍊手套,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
851,-1,鬥士彎劍,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
852,-1,錘,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0
853,-1,短斧,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0
854,-1,長棍,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0
859,-1,優質布襯衣,2,0,0,0,-1,0,0,0,0,1,32768,8192,8388608,0,0
860,-1,騎兵的靴子,1,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0
863,-1,黑暗收割者,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0
864,-1,勇武長劍,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0
865,-1,鉛質釘錘,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0
866,-1,僧侶法杖,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0
867,-1,聖力手套,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0
868,-1,熱情監護者,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0
869,-1,眩光,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0
870,-1,熾炎戰斧,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0
871,-1,風暴戰斧,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0
872,-1,切石者,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0
873,-1,喬丹法杖,4,0,0,0,-1,0,0,0,0,22,0,8704,0,0,0
876,-1,用舊的木製圓盾,1,0,0,0,-1,1,0,0,0,1,0,8192,8388608,0,0
880,-1,恐懼法杖,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0
885,-1,黑色金屬大斧,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0
886,-1,黑色金屬短劍,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
888,-1,納迦軍用手套,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
890,-1,聖歌法杖,3,0,0,0,-1,9,0,0,0,15,0,8704,0,0,0
892,-1,豺狼人法師手套,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0
897,-1,瘋狼護腕,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0
899,-1,毒蜘蛛的牙齒,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0
911,-1,鐵樹木棍,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
914,-1,大型巨魔鍊甲護甲,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0
920,-1,邪惡釘錘,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
922,-1,達西安鐮刀,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
923,-1,長劍,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
924,-1,牢固的木槌,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
925,-1,尖刺流星錘,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
926,-1,大型戰鬥斧,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
927,-1,雙面斧,1,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0
928,-1,長杖,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
934,-1,斯塔文的鐮刀,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0
935,-1,守夜人短劍,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0
936,-1,午夜釘錘,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0
937,-1,暮色森林黑杖,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0
940,-1,洞察長袍,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0
943,-1,看守者法杖,4,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0
944,-1,元素法杖,4,0,0,0,-1,23,0,0,0,29,0,8704,0,0,0
983,-1,紅色亞麻束帶,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0
1008,-1,用舊的劍,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0
1009,-1,緊湊戰錘,2,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0
1010,-1,瘤木短杖,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0
1011,-1,鋒利戰斧,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0
1121,-1,山貓之足,3,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0
1131,-1,懲罰圖騰,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0
1154,-1,人民軍腰帶,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0
1155,-1,夢遊者魔棒,3,0,0,0,-1,10,0,0,0,16,0,8704,0,0,0
1156,-1,豪華珠寶戒指,3,0,0,0,-1,7,0,0,0,12,524288,24576,0,0,0
1158,-1,結實的鐵棍,2,0,0,0,-1,0,0,0,0,5,0,8704,0,0,0
1159,-1,民兵長棍,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0
1161,-1,民兵短劍,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0
1168,-1,骨火,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0
1169,-1,黑顱,4,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0
1171,-1,精心縫製的長袍,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0
1172,-1,葛瑞森的火炬,2,0,0,0,-1,0,0,0,0,13,0,8192,0,0,0
1173,-1,飽經風霜的靴子,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0
1182,-1,黃銅飾釘護腕,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0
1183,-1,橡皮腕甲,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0
1190,-1,監督者披風,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0
1194,-1,損壞的雙手劍,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1195,-1,狗頭人的鏟子,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0
1196,-1,大板斧,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0
1197,-1,巨棒,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
1198,-1,巨刃劍,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
1200,-1,木製大盾,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1201,-1,黑色尖頭盾,1,0,0,0,-1,3,0,0,0,5,0,8194,0,0,0
1202,-1,牆盾,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
1203,-1,暴風城聖禦盾,3,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0
1204,-1,綠塔,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0
1207,-1,魔星釘錘,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0
1211,-1,豺狼人作戰背心,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
1213,-1,豺狼人部族護腕,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0
1214,-1,豺狼人懲處錘,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0
1215,-1,支柱束腰,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0
1218,-1,豺狼人重木棒,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0
1219,-1,赤脊山砍刀,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0
1220,-1,豺狼人戰斧,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0
1263,-1,碎靈,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0
1264,-1,擊頭者,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0
1265,-1,蠍刺劍,3,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0
1270,-1,精美的狼皮披風,2,0,0,0,-1,0,0,0,0,8,0,8192,8388608,0,0
1273,-1,森林鍊甲,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0
1275,-1,軍官鍊甲外衣,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0
1276,-1,淬火圓盾,2,0,0,0,-1,0,0,0,0,17,0,8192,8388608,0,0
1280,-1,寬大的兜帽,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0
1282,-1,火花金屬頭巾,2,0,0,0,-1,0,0,0,0,19,0,8192,8388608,0,0
1287,-1,巨型狼蛛牙,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
1292,-1,屠夫斬斧,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0
1296,-1,黑石釘錘,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0
1297,-1,暗影施法者之袍,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0
1299,-1,尖塔腰帶,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0
1300,-1,次級尖塔法杖,2,0,0,0,-1,7,0,0,0,12,0,8704,0,0,0
1302,-1,黑色幼龍手套,2,0,0,0,-1,0,0,0,0,11,0,8192,8388608,0,0
1303,-1,修橋工的手套,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0
1304,-1,馬術手套,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0
1306,-1,狼鬃腕甲,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0
1310,-1,鐵匠長褲,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0
1314,-1,食屍鬼的手指,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0
1317,-1,硬根法杖,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0
1318,-1,黑夜掠刃,3,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0
1351,-1,指骨護腕,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0
1355,-1,鹿皮斗篷,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
1359,-1,獅紋手套,1,0,0,0,-1,0,0,0,0,4,0,8192,0,0,0
1360,-1,暴風城鎧甲手套,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0
1364,-1,粗糙的皮外衣,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1366,-1,粗糙的皮束褲,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0
1367,-1,粗糙的皮靴,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1368,-1,粗糙的皮手套,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1369,-1,粗糙的皮帶,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1370,-1,粗糙的皮護腕,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1372,-1,粗糙的皮質披風,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1374,-1,磨損的輕鞋,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1376,-1,磨損的披風,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1377,-1,磨損的手套,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1378,-1,磨損的束褲,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0
1380,-1,磨損的長袍,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1382,-1,石質釘錘,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0
1383,-1,石質輕斧,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0
1384,-1,鈍刃,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1386,-1,棘木戰斧,1,0,0,0,-1,0,0,0,0,2,0,8192,0,0,0
1387,-1,食屍鬼之牙,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0
1388,-1,歪斜法杖,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0
1389,-1,狗頭人的木槌,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0
1391,-1,河爪秘法杖,2,0,0,0,-1,6,0,0,0,11,0,8704,0,0,0
1394,-1,流木棒,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
1395,-1,學徒束褲,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0
1396,-1,侍僧束褲,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0
1405,-1,泡沫法杖,2,0,0,0,-1,6,0,0,0,10,0,8704,0,0,0
1406,-1,珍珠鑲嵌長矛,2,0,0,0,-1,10,0,0,0,13,0,8192,0,0,0
1411,-1,枯木法杖,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1412,-1,粗製重劍,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0
1413,-1,無力短劍,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1414,-1,破損的戰錘,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1415,-1,木工槌,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1416,-1,生鏽的短斧,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1417,-1,卷刃的戰鬥斧,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1418,-1,舊皮帶,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0
1419,-1,舊皮靴,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1420,-1,舊皮護腕,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1421,-1,舊皮披風,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
1422,-1,舊皮手套,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0
1423,-1,舊皮束褲,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0
1425,-1,舊皮外衣,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1427,-1,碎料輕鞋,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
1429,-1,碎料披風,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0
1430,-1,碎料手套,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0
1431,-1,碎料束褲,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1433,-1,碎料護甲,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0
1436,-1,戍邊長褲,2,0,0,0,-1,0,0,0,0,10,0,8192,8388608,0,0
1438,-1,戰士之盾,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0
1440,-1,豺狼人碎骨錘,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0
1445,-1,黑石肩鎧,1,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0
1446,-1,黑石長靴,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0
1448,-1,黑石護手,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0
1454,-1,執行者黑斧,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
1455,-1,黑石勇士戰斧,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0
1457,-1,影皮釘錘,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0
1458,-1,影皮木槌,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0
1459,-1,影皮割顱斧,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0
1460,-1,影皮雙手劍,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0
1461,-1,屠戮戰鬥斧,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
1465,-1,屠虎匕首,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0
1469,-1,亞頓的彎刀,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0
1473,-1,河岸法杖,2,0,0,0,-1,7,0,0,0,11,0,8704,0,0,0
1479,-1,薩爾瑪的隔熱長手套,1,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0
1480,-1,人民軍之拳,2,0,0,0,-1,0,0,0,0,10,0,8192,8388608,0,0
1481,-1,冷酷之爪,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
1482,-1,暗影之牙,3,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0
1483,-1,碎臉者,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0
1484,-1,巫術護杖,3,0,0,0,-1,8,0,0,0,13,0,8704,0,0,0
1485,-1,乾草叉,0,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
1486,-1,樹皮夾克,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0
1488,-1,復仇者之甲,3,0,0,0,-1,13,0,0,0,20,0,8192,0,0,0
1489,-1,陰暗護甲,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0
1493,-1,重型掠奪者彎刀,3,0,0,0,-1,10,0,0,0,17,0,8192,0,0,0
1495,-1,棉布輕鞋,0,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0
1497,-1,棉布披風,0,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0
1498,-1,棉布手套,0,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
1499,-1,棉布束褲,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
1501,-1,棉布外套,0,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0
1502,-1,皺皮腰帶,0,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0
1503,-1,皺皮長靴,0,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0
1504,-1,皺皮護腕,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
1505,-1,扭曲披風,0,0,0,0,-1,3,0,0,0,6,0,8192,0,0,0
1506,-1,皺皮手套,0,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0
1507,-1,皺皮束褲,0,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0
1509,-1,皺皮外衣,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0
1510,-1,重錘,0,0,0,0,-1,3,0,0,0,6,0,8192,0,0,0
1511,-1,平民劍,0,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0
1512,-1,粗糙的戰鬥斧,0,0,0,0,-1,3,0,0,0,6,0,8192,0,0,0
1513,-1,舊巨劍,0,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0
